TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,PreviousTransactionDate,TimeSinceLastTransaction,Location_Latitude,Location_Longitude,IP_Prefix,IP_Encoded,TransactionFrequency,New_Device_Flag,Fraud,IP_Prefix_3,IP_Prefix_6,ip_loc,location_loc,location_lat,location_lon,ip_lat,ip_lon,distance_loc_ip,large_divergence,distance_range,KMeans_Cluster,KMeans_Distance,KMeans_Fraud,log_distance_loc_ip,ZScore_Fraud,IsoForest_Score,IsoForest_Fraud,LogReg_Fraud,Threat_Level,Max_Score,Risk_Level,Fraud_Score,Fraud_Score_Norm
TX000607,AC00225,175.15,2023-11-09 17:02:41,Debit,Detroit,D000367,16.51.235.240,M090,ATM,27,Student,32,1,2024-11-04 08:09:45,-31158424.0,,,16.51.235,173,11,1,True,16.51.235,16.51.235.240,"-37.8140,144.9633","42.3314,-83.0457",42.3314,-83.0457,-37.814,144.9633,15950.440292091205,True,15900.0-16000.0,1,3.008986172014938,False,9.67730440458074,True,-0.007595684597847985,True,True,3,3.008986172014938,High,3.004493086007469,0.42127728569090345
TX000168,AC00332,506.28,2023-05-02 17:03:29,Credit,Chicago,D000606,110.150.1.201,M010,Online,53,Retired,162,2,2024-11-04 08:09:09,-47660740.0,,,110.150.1,31,8,0,True,110.150.1,110.150.1.201,"-33.8678,151.2073","41.8818,-87.6231",41.8818,-87.6231,-33.8678,151.2073,14871.96780198963,True,14800.0-14900.0,1,2.9877987846588687,False,9.607300602727054,True,-0.012756224329133592,True,True,3,2.9877987846588687,High,2.9938993923294346,0.41873233896616424
TX002103,AC00054,122.85,2023-11-29 17:38:53,Credit,Seattle,D000392,210.98.198.143,M069,Online,47,Doctor,127,3,2024-11-04 08:07:00,-29428087.0,,,210.98.198,332,9,0,True,210.98.198,210.98.198.143,"37.5660,126.9784","47.6080,-122.3351",47.608,-122.3351,37.566,126.9784,8343.035201605617,True,8300.0-8400.0,2,3.9343158151921696,False,9.029302215464329,True,0.010791463508883936,False,True,2,3.9343158151921696,Medium,2.9671579075960848,0.41230817228217614
TX000024,AC00453,345.84,2023-05-02 18:25:46,Debit,Fort Worth,D000162,191.82.103.198,M083,Online,22,Student,142,3,2024-11-04 08:07:04,-47655678.0,,,191.82.103,268,9,0,True,191.82.103,191.82.103.198,"-32.8908,-68.8272","32.7687,-97.3093",32.7687,-97.3093,-32.8908,-68.8272,7858.0729433111,True,7800.0-7900.0,1,3.894341457740475,False,8.969423932323433,True,0.018065840569854497,False,True,2,3.894341457740475,Medium,2.947170728870238,0.4075066076361649
TX000441,AC00040,1237.56,2023-11-13 17:49:04,Credit,Austin,D000077,219.96.187.255,M060,Branch,60,Engineer,159,1,2024-11-04 08:11:45,-30810161.0,,,219.96.187,356,5,0,True,219.96.187,219.96.187.255,"35.6895,139.6917","30.2666,-97.7333",30.2666,-97.7333,35.6895,139.6917,10561.872420753516,True,10500.0-10600.0,4,3.8509308702705933,False,9.265100529813417,True,0.047098793875985256,False,True,2,3.8509308702705933,Medium,2.9254654351352967,0.4022922963790085
TX000959,AC00282,280.61,2023-11-27 16:37:11,Debit,Mesa,D000485,186.135.2.148,M085,ATM,47,Engineer,129,3,2024-11-04 08:10:47,-29604816.0,,,186.135.2,245,6,0,True,186.135.2,186.135.2.148,"-34.6131,-58.3772","33.4245,-111.8332",33.4245,-111.8332,-34.6131,-58.3772,9371.843708473767,True,9300.0-9400.0,1,3.8011792800413127,False,9.145571819954071,True,0.0191553067643373,False,True,2,3.8011792800413127,Medium,2.900589640020656,0.39631632848467946
TX000345,AC00156,1271.9,2023-08-28 16:43:15,Debit,Houston,D000312,210.136.14.108,M073,ATM,47,Engineer,155,1,2024-11-04 08:09:27,-37466772.0,,,210.136.14,329,5,0,True,210.136.14,210.136.14.108,"35.0000,135.8667","29.7499,-95.3584",29.7499,-95.3584,35.0,135.8667,11057.472348776206,True,11000.0-11100.0,4,3.729114365999025,False,9.310952141555878,True,0.06780976807644246,False,True,2,3.729114365999025,Medium,2.8645571829995125,0.3876601707490253
TX000594,AC00039,139.57,2023-11-17 17:59:11,Debit,Fort Worth,D000222,13.30.106.126,M030,ATM,19,Student,263,3,2024-11-04 08:07:23,-30463692.0,,,13.30.106,84,7,0,True,13.30.106,13.30.106.126,"47.6339,-122.3476","32.7687,-97.3093",32.7687,-97.3093,47.6339,-122.3476,2675.496141729679,False,2600.0-2700.0,2,3.724103313686953,False,7.89226380829669,True,0.010994297553822308,False,True,2,3.724103313686953,Medium,2.8620516568434766,0.38705826259702986
TX001789,AC00338,1612.37,2023-07-24 17:46:13,Debit,Los Angeles,D000025,16.128.130.153,M078,ATM,65,Retired,173,1,2024-11-04 08:08:21,-40486928.0,,,16.128.130,170,7,0,True,16.128.130,16.128.130.153,"47.5413,-122.3129","34.0522,-118.2436",34.0522,-118.2436,47.5413,-122.3129,1536.2536022839324,False,1500.0-1600.0,3,4.699119498980209,False,7.337752728160762,True,0.01922998494009931,False,False,1,4.699119498980209,Low,2.8495597494901044,0.3840573037557686
TX002446,AC00439,403.01,2023-09-04 17:32:35,Debit,Washington,D000677,223.32.70.156,M029,Online,63,Doctor,286,3,2024-11-04 08:09:32,-36859017.0,,,223.32.70,365,9,0,True,223.32.70,223.32.70.156,"35.9439,126.9544","38.8898,-77.0090",38.8898,-77.009,35.9439,126.9544,11362.092834688781,True,11300.0-11400.0,2,3.6771192176738112,False,9.338125911794764,True,0.006227458974175648,False,True,2,3.6771192176738112,Medium,2.8385596088369054,0.3814147153651795
TX002358,AC00194,361.38,2023-03-02 17:02:57,Credit,Milwaukee,D000444,60.89.202.192,M095,Online,72,Retired,71,3,2024-11-04 08:12:17,-52931360.0,,,60.89.202,488,5,0,True,60.89.202,60.89.202.192,"35.6895,139.6917","43.0389,-87.9064",43.0389,-87.9064,35.6895,139.6917,10044.37118826102,True,10000.0-10100.0,2,3.634481412334591,False,9.21486722910598,True,0.01235515580089297,False,True,2,3.634481412334591,Medium,2.8172407061672953,0.3762932276977991
TX000512,AC00153,1116.48,2023-09-18 17:44:50,Debit,San Diego,D000633,164.75.163.220,M057,ATM,51,Engineer,55,1,2024-11-04 08:11:35,-35648805.0,,,164.75.163,192,7,0,True,164.75.163,164.75.163.220,"-35.2835,149.1281","32.7157,-117.1610",32.7157,-117.161,-35.2835,149.1281,12321.396939223509,True,12300.0-12400.0,1,3.6253364577353078,False,9.419173774918955,True,0.015134864237735579,False,True,2,3.6253364577353078,Medium,2.812668228867654,0.3751947712499036
TX000191,AC00396,1422.55,2023-07-10 17:49:18,Debit,Washington,D000569,188.124.181.12,M072,Branch,79,Retired,165,1,2024-11-04 08:06:50,-41696252.0,,,188.124.181,251,8,0,True,188.124.181,188.124.181.12,"54.5893,18.4848","38.8898,-77.0090",38.8898,-77.009,54.5893,18.4848,6919.316041095841,False,6900.0-7000.0,4,4.617526363019499,False,8.842216718247432,True,0.013101167401618041,False,False,1,4.617526363019499,Low,2.8087631815097494,0.3742566529895977
TX001354,AC00312,1510.71,2023-06-15 16:48:29,Debit,Oklahoma City,D000106,193.209.134.233,M060,Online,66,Retired,51,1,2024-11-04 08:09:11,-43860042.0,,,193.209.134,274,4,0,True,193.209.134,193.209.134.233,"60.3923,25.6651","35.4819,-97.5084",35.4819,-97.5084,60.3923,25.6651,8189.978274890115,True,8100.0-8200.0,4,4.5959451248425625,False,9.010788617197363,True,0.029447743068399812,False,False,1,4.5959451248425625,Low,2.7979725624212812,0.3716643984330924
TX000935,AC00456,1022.75,2023-01-19 16:45:16,Credit,San Jose,D000294,190.164.160.79,M091,Branch,62,Doctor,158,1,2024-11-04 08:10:47,-56561131.0,,,190.164.160,264,11,0,True,190.164.160,190.164.160.79,"-33.4569,-70.6483","37.3354,-121.8930",37.3354,-121.893,-33.4569,-70.6483,9467.365164420416,True,9400.0-9500.0,1,3.5931093979162982,False,9.155711538164368,True,0.02997909297353052,False,True,2,3.5931093979162982,Medium,2.796554698958149,0.37132378192233684
TX001979,AC00327,1225.5,2023-11-27 16:02:08,Credit,Las Vegas,D000507,156.187.182.236,M066,Online,50,Doctor,109,1,2024-11-04 08:11:41,-29606973.0,,,156.187.182,161,6,0,True,156.187.182,156.187.182.236,"30.0626,31.2497","36.1147,-115.2014",36.1147,-115.2014,30.0626,31.2497,11887.147072679825,True,11800.0-11900.0,4,3.5767587361237037,False,9.383297138405226,True,0.06399543333784175,False,True,2,3.5767587361237037,Medium,2.788379368061852,0.36935980389724715
TX000773,AC00093,827.14,2023-01-17 17:25:13,Debit,El Paso,D000645,215.97.143.157,M018,Branch,36,Engineer,265,4,2024-11-04 08:08:14,-56731381.0,,,215.97.143,343,9,0,True,215.97.143,215.97.143.157,"39.9690,-83.0114","31.7725,-106.4609",31.7725,-106.4609,39.969,-83.0114,2295.7623377181576,False,2200.0-2300.0,2,3.525918435994774,False,7.739255730953043,True,0.007512156603382891,False,True,2,3.525918435994774,Medium,2.7629592179973868,0.3632530643958889
TX001861,AC00228,11.06,2023-11-01 17:59:04,Debit,Colorado Springs,D000153,30.229.179.194,M037,ATM,34,Engineer,13,3,2024-11-04 08:07:08,-31846084.0,,,30.229.179,388,8,0,True,30.229.179,30.229.179.194,"37.2242,-95.7083","38.8590,-104.8134",38.859,-104.8134,37.2242,-95.7083,819.2237627858827,False,800.0-900.0,2,3.4495391064413035,False,6.709577184479127,True,0.042685097467917266,False,True,2,3.4495391064413035,Medium,2.7247695532206517,0.35407867581658126
TX000027,AC00441,246.93,2023-04-17 16:37:01,Debit,Miami,D000046,55.154.161.250,M029,ATM,23,Student,158,5,2024-11-04 08:11:38,-48958477.0,,,55.154.161,467,6,0,True,55.154.161,55.154.161.250,"39.9539,-82.9301","25.7616,-80.1917",25.7616,-80.1917,39.9539,-82.9301,1594.4823043234815,False,1500.0-1600.0,2,3.418396435245424,False,7.374931354665556,True,0.006035499750925322,False,True,2,3.418396435245424,Medium,2.709198217622712,0.35033793904108246
TX002448,AC00140,163.22,2023-04-06 18:06:12,Debit,Miami,D000193,186.54.68.246,M029,Online,26,Student,217,1,2024-11-04 08:07:56,-49903304.0,,,186.54.68,246,7,0,True,186.54.68,186.54.68.246,"-34.9033,-56.1882","25.7616,-80.1917",25.7616,-80.1917,-34.9033,-56.1882,7175.502949113889,False,7100.0-7200.0,1,3.3978576253523096,False,8.878567488951767,True,0.006015967907247122,False,True,2,3.3978576253523096,Medium,2.698928812676155,0.3478708969235676
TX002404,AC00111,1493.0,2023-06-07 17:05:41,Debit,Colorado Springs,D000344,136.162.111.135,M096,ATM,69,Retired,151,1,2024-11-04 08:07:07,-44550086.0,,,136.162.111,100,7,0,True,136.162.111,136.162.111.135,"44.9369,-91.3929","38.8590,-104.8134",38.859,-104.8134,44.9369,-91.3929,1299.8031775911063,False,1200.0-1300.0,3,4.375250957938058,False,7.170737181588153,True,0.05681148508365008,False,False,1,4.375250957938058,Low,2.687625478969029,0.3451554717875519
TX001660,AC00456,53.79,2023-12-05 16:01:44,Credit,Philadelphia,D000199,101.223.82.253,M072,ATM,54,Engineer,137,3,2024-11-04 08:07:47,-28915563.0,,,101.223.82,12,11,0,True,101.223.82,101.223.82.253,"17.3840,78.4564","39.9525,-75.1652",39.9525,-75.1652,17.384,78.4564,13096.179870350885,True,13000.0-13100.0,2,3.355045144060993,False,9.480152208941357,True,0.01920829522732881,False,True,2,3.355045144060993,Medium,2.6775225720304965,0.3427284278588724
TX001162,AC00460,484.3,2023-10-17 17:46:52,Credit,Boston,D000407,93.160.83.196,M026,Online,61,Retired,230,3,2024-11-04 08:11:08,-33143056.0,,,93.160.83,576,12,0,True,93.160.83,93.160.83.196,"56.1567,10.2108","42.3611,-71.0570",42.3611,-71.057,56.1567,10.2108,5745.944582856883,False,5700.0-5800.0,2,3.300759655043541,False,8.656423615666206,True,0.012581138026210081,False,True,2,3.300759655043541,Medium,2.6503798275217703,0.3362078656416407
TX001498,AC00018,1228.81,2023-02-20 16:36:36,Debit,San Francisco,D000381,63.191.171.41,M034,ATM,26,Student,254,1,2024-11-04 08:09:05,-53796749.0,,,63.191.171,493,3,0,True,63.191.171,63.191.171.41,"50.1155,8.6842","37.7739,-122.4312",37.7739,-122.4312,50.1155,8.6842,9157.049394584486,True,9100.0-9200.0,4,4.298822613907795,False,9.122388486802024,True,0.05510697402246201,False,False,1,4.298822613907795,Low,2.6494113069538976,0.33597519577955465
TX001626,AC00220,1360.01,2023-09-25 16:51:23,Credit,Phoenix,D000582,5.252.94.135,M096,Branch,67,Retired,218,1,2024-11-04 08:11:58,-35047235.0,,,5.252.94,452,6,0,True,5.252.94,5.252.94.135,"38.1163,-1.3004","33.4483,-112.0740",33.4483,-112.074,38.1163,-1.3004,9342.355802830029,True,9300.0-9400.0,4,4.298574461311794,False,9.142420760357261,True,0.04540592244780439,False,False,1,4.298574461311794,Low,2.649287230655897,0.3359453886529932
TX001532,AC00432,26.07,2023-03-16 17:00:29,Debit,Baltimore,D000552,194.174.252.1,M061,Branch,20,Student,19,3,2024-11-04 08:10:16,-51721787.0,,,194.174.252,278,7,0,True,194.174.252,194.174.252.1,"51.2563,7.1482","39.2992,-76.6093",39.2992,-76.6093,51.2563,7.1482,6339.435695856527,False,6300.0-6400.0,2,3.2683470983761462,False,8.754702766813972,True,0.03012304131380039,False,True,2,3.2683470983761462,Medium,2.6341735491880733,0.33231459515270134
TX001616,AC00030,363.84,2023-10-19 17:41:40,Debit,Columbus,D000069,26.240.219.199,M048,Online,73,Retired,118,3,2024-11-04 08:09:37,-32970477.0,,,26.240.219,375,9,0,True,26.240.219,26.240.219.199,"39.9690,-83.0114","39.9833,-82.9833",39.9833,-82.9833,39.969,-83.0114,2.8780205975688276,False,0.0-100.0,2,3.265244448501897,False,1.355324868195944,True,0.036590214979371316,False,True,2,3.265244448501897,Medium,2.6326222242509485,0.33194191689356606
TX002311,AC00243,176.52,2023-03-14 17:06:18,Credit,San Diego,D000333,223.32.70.156,M022,Online,73,Retired,94,5,2024-11-04 08:08:41,-51894143.0,,,223.32.70,365,4,0,True,223.32.70,223.32.70.156,"35.9439,126.9544","32.7157,-117.1610",32.7157,-117.161,35.9439,126.9544,9901.508612974343,True,9900.0-10000.0,2,3.253741308002439,False,9.20054339927346,True,0.015546534252941946,False,True,2,3.253741308002439,Medium,2.6268706540012197,0.33056020430926647
TX001673,AC00344,1353.93,2023-11-15 17:32:11,Debit,El Paso,D000681,80.75.92.66,M073,Branch,26,Engineer,171,1,2024-11-04 08:08:50,-30638199.0,,,80.75.92,537,4,0,True,80.75.92,80.75.92.66,"56.8519,60.6122","31.7725,-106.4609",31.7725,-106.4609,56.8519,60.6122,10108.66079565803,True,10100.0-10200.0,4,4.2305594119798,False,9.22124676008252,True,0.04057026267414765,False,False,1,4.2305594119798,Low,2.6152797059899,0.3277756849457139
TX002262,AC00086,340.13,2023-02-06 17:23:52,Debit,Mesa,D000203,165.35.58.173,M029,Branch,24,Student,32,3,2024-11-04 08:11:48,-55003676.0,,,165.35.58,195,7,0,True,165.35.58,165.35.58.173,"35.2600,-80.8042","33.4245,-111.8332",33.4245,-111.8332,35.26,-80.8042,2850.7281115212477,False,2800.0-2900.0,2,3.226770493853083,False,7.9556804444235665,True,0.06010571873750781,False,True,2,3.226770493853083,Medium,2.6133852469265415,0.32732057480802473
TX000565,AC00413,365.7,2023-01-27 16:35:40,Debit,Houston,D000051,81.248.235.147,M045,Branch,21,Student,115,2,2024-11-04 08:10:17,-55870477.0,,,81.248.235,543,4,0,True,81.248.235,81.248.235.147,"-20.8823,55.4504","29.7499,-95.3584",29.7499,-95.3584,-20.8823,55.4504,16939.43015537172,True,16900.0-17000.0,1,3.209489814051103,False,9.737458360762737,False,-0.011943183410569658,True,True,2,3.209489814051103,Medium,2.6047449070255517,0.32524488662975964
TX000086,AC00098,1340.19,2023-09-29 17:22:10,Credit,Austin,D000574,165.114.224.47,M012,Online,54,Engineer,30,1,2024-11-04 08:06:53,-34699483.0,,,165.114.224,193,5,0,True,165.114.224,165.114.224.47,"51.4408,5.4778","30.2666,-97.7333",30.2666,-97.7333,51.4408,5.4778,8276.476297675863,True,8200.0-8300.0,4,4.201759066000054,False,9.021293405953196,True,0.05724417691918382,False,False,1,4.201759066000054,Low,2.600879533000027,0.32431629918281957
TX002162,AC00139,10.15,2023-02-23 16:51:34,Debit,Austin,D000531,55.139.104.163,M004,ATM,59,Doctor,58,5,2024-11-04 08:11:00,-53536766.0,,,55.139.104,466,8,0,True,55.139.104,55.139.104.163,"39.9539,-82.9301","30.2666,-97.7333",30.2666,-97.7333,39.9539,-82.9301,1721.0943378218337,False,1700.0-1800.0,2,3.182920888200154,False,7.451296467355755,True,0.014378876889928005,False,True,2,3.182920888200154,Medium,2.5914604441000773,0.32205353039088647
TX000177,AC00363,1362.55,2023-02-10 18:07:07,Debit,El Paso,D000213,93.52.44.101,M001,ATM,29,Engineer,106,1,2024-11-04 08:11:05,-54655438.0,,,93.52.44,580,12,0,True,93.52.44,93.52.44.101,"45.4643,9.1895","31.7725,-106.4609",31.7725,-106.4609,45.4643,9.1895,9279.63766734695,True,9200.0-9300.0,4,4.182531014107399,False,9.135685537573304,True,0.06573241725704504,False,False,1,4.182531014107399,Low,2.5912655070536994,0.3220067002282645
TX001353,AC00409,192.23,2023-12-28 16:34:52,Debit,Albuquerque,D000117,167.164.55.0,M058,Online,54,Engineer,39,3,2024-11-04 08:06:41,-26926309.0,,,167.164.55,201,5,0,True,167.164.55,167.164.55.0,"40.4477,-79.9933","35.1067,-106.6291",35.1067,-106.6291,40.4477,-79.9933,2410.1632089536643,False,2400.0-2500.0,2,3.167443907513487,False,7.787864569359033,True,0.061277852645527875,False,True,2,3.167443907513487,Medium,2.5837219537567435,0.3201944955488154
TX001515,AC00272,71.34,2023-08-28 16:00:00,Debit,Miami,D000256,188.225.207.71,M021,Online,49,Engineer,144,3,2024-11-04 08:09:43,-37469383.0,,,188.225.207,253,8,0,True,188.225.207,188.225.207.71,"31.5294,35.0938","25.7616,-80.1917",25.7616,-80.1917,31.5294,35.0938,10668.48720199292,True,10600.0-10700.0,2,3.165303592695892,False,9.275143283346413,True,0.03291392606909138,False,True,2,3.165303592695892,Medium,2.582651796347946,0.3199374092411264
TX001843,AC00337,878.63,2023-04-06 16:59:33,Debit,Columbus,D000636,61.95.76.233,M080,ATM,60,Engineer,139,1,2024-11-04 08:07:05,-49907252.0,,,61.95.76,489,8,0,True,61.95.76,61.95.76.233,"-33.8678,151.2073","39.9833,-82.9833",39.9833,-82.9833,-33.8678,151.2073,15221.519838181828,True,15200.0-15300.0,1,3.154950496582724,False,9.630531178696321,True,0.014526508427002427,False,True,2,3.154950496582724,Medium,2.5774752482913623,0.3186938355243052
TX002263,AC00279,15.81,2023-03-02 18:36:55,Debit,Oklahoma City,D000606,96.24.89.146,M018,Branch,69,Doctor,11,4,2024-11-04 08:12:06,-52925711.0,,,96.24.89,586,9,0,True,96.24.89,96.24.89.146,"47.5614,-122.1552","35.4819,-97.5084",35.4819,-97.5084,47.5614,-122.1552,2439.35130441907,False,2400.0-2500.0,2,3.1498239153507264,False,7.799897285144453,True,0.008222803629916564,False,True,2,3.1498239153507264,Medium,2.574911957675363,0.3180780504869043
TX001585,AC00358,434.17,2023-01-05 16:40:09,Debit,Atlanta,D000238,161.161.26.115,M010,ATM,21,Student,148,5,2024-11-04 08:09:50,-57770981.0,,,161.161.26,179,8,0,True,161.161.26,161.161.26.115,"40.6301,-74.4274","33.7537,-84.3863",33.7537,-84.3863,40.6301,-74.4274,1166.607634917034,False,1100.0-1200.0,2,3.127655252695567,False,7.062712177941995,True,0.003344857673268198,False,True,2,3.127655252695567,Medium,2.5638276263477833,0.315415236782319
TX000925,AC00237,590.01,2023-02-06 16:42:16,Debit,San Jose,D000248,197.162.55.147,M044,Online,29,Doctor,140,3,2024-11-04 08:07:46,-55005930.0,,,197.162.55,286,5,0,True,197.162.55,197.162.55.147,"30.9706,31.1669","37.3354,-121.8930",37.3354,-121.893,30.9706,31.1669,11942.489786941716,True,11900.0-12000.0,2,3.114383518164843,False,9.387941621205295,True,0.02539221164804717,False,True,2,3.114383518164843,Medium,2.5571917590824214,0.31382108754825117
TX000278,AC00220,345.22,2023-09-05 16:55:47,Debit,Fresno,D000217,164.75.163.220,M025,Branch,69,Retired,253,1,2024-11-04 08:07:36,-36774709.0,,,164.75.163,192,6,0,True,164.75.163,164.75.163.220,"-35.2835,149.1281","36.7468,-119.7725",36.7468,-119.7725,-35.2835,149.1281,12329.119317958734,True,12300.0-12400.0,1,3.10624776888246,False,9.419800273156072,True,0.012142371014969844,False,True,2,3.10624776888246,Medium,2.55312388444123,0.31284385292552314
TX001974,AC00407,584.41,2023-01-02 16:51:47,Debit,Las Vegas,D000326,124.180.225.109,M051,ATM,23,Student,41,1,2024-11-04 08:11:29,-58029582.0,,,124.180.225,75,7,0,True,124.180.225,124.180.225.109,"-33.8678,151.2073","36.1147,-115.2014",36.1147,-115.2014,-33.8678,151.2073,12415.188442073752,True,12400.0-12500.0,1,3.09477385353038,False,9.426756419665569,True,0.01308537212164218,False,True,2,3.09477385353038,Medium,2.5473869267651903,0.3114656507524815
TX000954,AC00187,119.95,2023-04-10 17:53:04,Credit,Philadelphia,D000292,214.32.109.197,M092,Branch,62,Retired,47,5,2024-11-04 08:10:27,-49558643.0,,,214.32.109,341,5,0,True,214.32.109,214.32.109.197,"39.9690,-83.0114","39.9525,-75.1652",39.9525,-75.1652,39.969,-83.0114,670.1869384181457,False,600.0-700.0,2,3.091163437117181,False,6.509047694919168,True,0.022873387892575536,False,True,2,3.091163437117181,Medium,2.5455817185585907,0.3110319815477183
TX001083,AC00200,136.05,2023-01-23 16:19:25,Debit,Atlanta,D000362,82.115.199.37,M068,Online,24,Student,63,3,2024-11-04 08:12:00,-56217155.0,,,82.115.199,545,7,0,True,82.115.199,82.115.199.37,"59.8585,17.6454","33.7537,-84.3863",33.7537,-84.3863,59.8585,17.6454,7448.4432710166775,True,7400.0-7500.0,2,3.0910348274769737,False,8.915894579858682,True,0.031194262586756616,False,True,2,3.0910348274769737,Medium,2.545517413738487,0.311016533456969
TX001885,AC00071,451.31,2023-12-04 16:57:39,Debit,Fort Worth,D000020,68.254.244.208,M046,ATM,62,Retired,166,5,2024-11-04 08:07:38,-28998599.0,,,68.254.244,506,8,0,True,68.254.244,68.254.244.208,"36.7477,-119.7724","32.7687,-97.3093",32.7687,-97.3093,36.7477,-119.7724,2098.246891672152,False,2000.0-2100.0,2,3.0840336314343406,False,7.6493339363776425,True,0.005221288298215443,False,True,2,3.0840336314343406,Medium,2.5420168157171705,0.31017557696533005
TX000927,AC00224,302.76,2023-11-16 17:14:01,Debit,Sacramento,D000640,221.23.158.87,M043,ATM,38,Engineer,88,3,2024-11-04 08:11:08,-30553027.0,,,221.23.158,363,2,0,True,221.23.158,221.23.158.87,"35.6500,139.7333","38.5905,-121.4899",38.5905,-121.4899,35.65,139.7333,8307.062396498031,True,8300.0-8400.0,2,3.082660814036664,False,9.024981695379214,True,0.044770458929423995,False,True,2,3.082660814036664,Medium,2.5413304070183322,0.3100106794684765
TX000415,AC00495,83.5,2023-05-15 18:47:35,Debit,Dallas,D000446,34.92.221.183,M100,Branch,61,Retired,91,5,2024-11-04 08:07:22,-46531187.0,,,34.92.221,401,8,0,True,34.92.221,34.92.221.183,"22.2783,114.1747","32.7791,-96.8088",32.7791,-96.8088,22.2783,114.1747,13084.685761776678,True,13000.0-13100.0,2,3.07698365663213,False,9.479274221827641,True,0.018639802047800913,False,True,2,3.07698365663213,Medium,2.538491828316065,0.3093287613584383
TX000467,AC00063,445.41,2023-11-20 16:27:31,Debit,Fresno,D000039,185.23.87.107,M015,ATM,35,Doctor,235,3,2024-11-04 08:08:08,-30210037.0,,,185.23.87,244,10,0,True,185.23.87,185.23.87.107,"45.5037,11.4120","36.7468,-119.7725",36.7468,-119.7725,45.5037,11.412,9667.878173606447,True,9600.0-9700.0,2,3.0654058830601594,False,9.176667570715107,True,0.03503846262761667,False,True,2,3.0654058830601594,Medium,2.5327029415300797,0.30793808413917645
TX001732,AC00333,1.93,2023-10-19 18:06:08,Debit,Chicago,D000297,162.58.247.55,M030,Branch,47,Doctor,175,5,2024-11-04 08:08:33,-32968945.0,,,162.58.247,188,3,0,True,162.58.247,162.58.247.55,"35.4676,-97.5164","41.8818,-87.6231",41.8818,-87.6231,35.4676,-97.5164,1115.8911890644783,False,1100.0-1200.0,2,3.058436759073639,False,7.018304380774039,True,0.02158834804835219,False,True,2,3.058436759073639,Medium,2.5292183795368195,0.3071009800184215
TX000917,AC00272,337.73,2023-05-23 17:12:39,Debit,San Antonio,D000480,219.193.239.152,M065,Online,78,Retired,107,4,2024-11-04 08:07:28,-45845689.0,,,219.193.239,353,8,1,True,219.193.239,219.193.239.152,"35.6500,139.7333","29.4243,-98.4911",29.4243,-98.4911,35.65,139.7333,10579.16579311907,True,10500.0-10600.0,2,3.0536142684350973,False,9.266736375716643,True,0.012075672439000651,False,True,2,3.0536142684350973,Medium,2.526807134217549,0.30652172116269827
TX002007,AC00227,28.04,2023-02-15 16:37:09,Debit,Los Angeles,D000101,114.223.129.47,M008,ATM,57,Doctor,146,5,2024-11-04 08:12:17,-54228908.0,,,114.223.129,49,5,0,True,114.223.129,114.223.129.47,"31.2222,121.4581","34.0522,-118.2436",34.0522,-118.2436,31.2222,121.4581,10456.66670098532,True,10400.0-10500.0,2,3.0489977650897413,False,9.25509064399593,True,0.004121620031589002,False,True,2,3.0489977650897413,Medium,2.5244988825448704,0.30596720470103794
TX001059,AC00120,730.1,2023-07-25 18:04:46,Credit,Chicago,D000453,190.164.160.79,M053,Branch,77,Retired,93,1,2024-11-04 08:06:48,-40399322.0,,,190.164.160,264,6,0,True,190.164.160,190.164.160.79,"-33.4569,-70.6483","41.8818,-87.6231",41.8818,-87.6231,-33.4569,-70.6483,8520.801324212167,True,8500.0-8600.0,1,3.048977643031236,False,9.05038302050626,True,0.03621766189506426,False,True,2,3.048977643031236,Medium,2.524488821515618,0.3059647877174795
TX001619,AC00305,108.75,2023-10-17 16:09:20,Debit,Houston,D000081,119.163.214.161,M097,ATM,50,Doctor,23,4,2024-11-04 08:10:18,-33148858.0,,,119.163.214,62,6,0,True,119.163.214,119.163.214.161,"36.0649,120.3804","29.7499,-95.3584",29.7499,-95.3584,36.0649,120.3804,11821.205745243087,True,11800.0-11900.0,2,3.043946953072029,False,9.377734884823052,True,0.02516913100627005,False,True,2,3.043946953072029,Medium,2.5219734765360142,0.3053605207675388
TX001558,AC00245,262.43,2023-06-13 17:26:54,Credit,San Diego,D000365,172.184.35.29,M046,Online,37,Doctor,274,5,2024-11-04 08:07:46,-44030452.0,,,172.184.35,218,6,0,True,172.184.35,172.184.35.29,"38.7135,-78.1594","32.7157,-117.1610",32.7157,-117.161,38.7135,-78.1594,3563.776696042734,False,3500.0-3600.0,2,3.0410864646726896,False,8.178856693030388,True,0.0196570500098332,False,True,2,3.0410864646726896,Medium,2.520543232336345,0.3050169300047557
TX002125,AC00039,737.46,2023-01-03 16:28:03,Credit,Albuquerque,D000443,202.194.199.70,M037,Branch,53,Doctor,75,4,2024-11-04 08:07:37,-57944374.0,,,202.194.199,307,7,0,True,202.194.199,202.194.199.70,"39.9075,116.3972","35.1067,-106.6291",35.1067,-106.6291,39.9075,116.3972,10603.703619575565,True,10600.0-10700.0,2,3.036460973684126,False,9.26905291937351,True,0.001250818246694374,False,True,2,3.036460973684126,Medium,2.518230486842063,0.3044613339822813
